<<<<<<< HEAD
"","experiment_group","text","tweet_id","tweet_likes","retweets","tweet_created_at","user_id","in_reply_to_status_id","in_reply_to_user_id","in_reply_to_screen_name","dow","month_day","time","yr","ymd","tweet_id_char","created_at","description","location","followers_count","screen_name","statuses_count","favourites_count","verified","user_id_char"
"224","foxnews","@FoxNews The problem here is the ignorance of people.  You have no issue with corporate welfare but student loan forgiveness has your panties twisted.  Looking at the loudest whiners, I'd say the problem isn't a ""what"" issue as much as it is a ""who"" issue.",1598671137378111488,0,0,"Fri Dec 02 13:31:15 +0000 2022",1486690257156386816,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","13:31:15"," 2022",2022-12-02,"1598671137378111488","Thu Jan 27 13:19:51 +0000 2022","","Stankonia",1,"TonyRazzberry",263,186,"False","1486690257156386816"
"225","npr","@NPR ICYMI - ""People think that the president of the United States has the power for debt forgiveness. He does not. He can postpone. He can delay. But he does not have that power. That has to be an act of Congress.""

@SpeakerPelosi , July 2021.

She was right.",1598676207855452160,9,0,"Fri Dec 02 13:51:24 +0000 2022",476842804,1598468276140515328,5392522,"NPR","Fri","Dec 02","13:51:24"," 2022",2022-12-02,"1598676207855452160","Sat Jan 28 15:11:48 +0000 2012","US Navy Veteran (1980-84). IC Grad 1988. Gizmos Reviews Blogger and Reviewer since 2009. Libertarian.  God, Family, Country over Party","Jacksonville, Florida",1267,"GizmosReviews",64166,4746,"False","476842804"
"226","npr","@NPR People think that the president of the United States has the power for debt forgiveness. He does not. He can postpone. He can delay. But he does not have that power. That has to be an act of Congress.""

Nancy Pelosi, July 2021.",1598678424448471040,4,0,"Fri Dec 02 14:00:13 +0000 2022",492471366,1598468276140515328,5392522,"NPR","Fri","Dec 02","14:00:13"," 2022",2022-12-02,"1598678424448471040","Tue Feb 14 19:18:33 +0000 2012","","",47,"maroonguy84",2665,34844,"False","492471366"
"227","foxnews","@FoxNews @POTUS should have determined, unequivocally, if paying student loan debt was legal BEFORE he announced it. He created hope for so many, which may be shattered. It was clearly a vote getting move—and it worked. A real CEO would be fired for this.",1598681667472076800,1,0,"Fri Dec 02 14:13:06 +0000 2022",790211929654435840,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","14:13:06"," 2022",2022-12-02,"1598681667472076800","Sun Oct 23 15:23:00 +0000 2016","Creative Collaborator","Albuquerque, NM",140,"kellicooperabq",441,394,"False","790211929654435840"
"228","foxnews","@FoxNews Legal my a** president Biden is trying to cover his tracks on something and  He's using the student loan as a cover up don't fall for it hes gonna do something say hes paying for something and then turn around and you're gonna have to pay double back what hes paid watch your a**",1598685534443884544,0,0,"Fri Dec 02 14:28:28 +0000 2022",42931231,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","14:28:28"," 2022",2022-12-02,"1598685534443884544","Wed May 27 17:31:41 +0000 2009","I am me an you just take me for who I am or dont...life is to short to worry what others think of me....😎💚🍀","",16,"owllover61",322,279,"False","42931231"
"229","npr","@npr @foxnews @dnc @gop Our Constitution requires that all ins and outs of the Treasury originate as bills in the House. Student Loan forgiveness does change that flow in a very minuscule way - $400B over the lifetime of the loans, say a guesstimated total Federal budgets of",1598689928946323456,0,0,"Fri Dec 02 14:45:55 +0000 2022",17159989,NA,5392522,"NPR","Fri","Dec 02","14:45:55"," 2022",2022-12-02,"1598689928946323456","Tue Nov 04 16:25:42 +0000 2008","SMB/SOHO IT Guru","North Brunswick NJ",101,"jack_jackson",27640,12171,"False","17159989"
"230","foxnews","@FoxNews Likely get more support from the GOP if the student loan was looking at being reformed so they are less predatory and unreasonable instead of taking money from Peter to pay Paul.",1598692707672752128,0,0,"Fri Dec 02 14:56:58 +0000 2022",1586492758327435264,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","14:56:58"," 2022",2022-12-02,"1598692707672752128","Sat Oct 29 22:59:07 +0000 2022","","",1,"EvaFran41752781",1,5,"False","1586492758327435264"
"231","npr","@NPR You lied knowing you could not pay for student loans without congressional approval, how about raising the pay for the military, how about the homeless vets? All you are doing is buying votes. Can’t wait til January when the GOP stops all this waste.",1598693205486157824,0,0,"Fri Dec 02 14:58:57 +0000 2022",1585674089708011520,1598408837190524928,5392522,"NPR","Fri","Dec 02","14:58:57"," 2022",2022-12-02,"1598693205486157824","Thu Oct 27 16:45:56 +0000 2022","","",27,"JeffreyCaffey9",263,717,"False","1585674089708011520"
"232","npr","@NPR I don't recall voting for debt forgiveness this f****** thing is illegal stop it",1598696519322177536,0,0,"Fri Dec 02 15:12:07 +0000 2022",897849242940653568,1598408837190524928,5392522,"NPR","Fri","Dec 02","15:12:07"," 2022",2022-12-02,"1598696519322177536","Wed Aug 16 15:55:15 +0000 2017","Educated female","California",3,"nowcurioustweet",3480,3084,"False","897849242940653568"
"233","foxnews","@FoxNews What about the people who did the right thing, who saved and worked their asses off to further their education without the need of student loans, will they be reimbursed for all that effort??
If you want to further your education that is your own responsibility.",1598701235896451072,0,0,"Fri Dec 02 15:30:51 +0000 2022",1496172441755951104,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","15:30:51"," 2022",2022-12-02,"1598701235896451072","Tue Feb 22 17:18:43 +0000 2022","Straight up dude..no more...no less","",0,"nstrack1017",6,0,"False","1496172441755951104"
"234","foxnews","@FoxNews LOL...sure consumers spent their COVID funds or money not sure to repay student loan debt for example. People are not saving the funds for an emergency fund!",1598703888080609280,0,0,"Fri Dec 02 15:41:24 +0000 2022",1476671121957265408,1598382184095776768,1367531,"FoxNews","Fri","Dec 02","15:41:24"," 2022",2022-12-02,"1598703888080609280","Thu Dec 30 21:47:17 +0000 2021","","",5,"dhbanker54",158,586,"False","1476671121957265408"
"235","foxnews","@FoxNews Here is the Elephant in the Room. Biden could care less about those individuals who owe college debt. He is only pushing this, for his own benefit. The Financial institutions holding college debt at lower interest rates. Wanting to reduce student loans, for higher interest loans.",1598717301053718528,0,0,"Fri Dec 02 16:34:41 +0000 2022",1357400972427890688,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","16:34:41"," 2022",2022-12-02,"1598717301053718528","Thu Feb 04 18:49:58 +0000 2021","Just an average Single guy, in a below average dating pool..","",4,"JoshuaM68293324",5,3,"False","1357400972427890688"
"236","foxnews","@FoxNews   regarding student loans Biden said those checks will be going out in two weeks. What the fuck is he talking about?",1598717937237491712,0,0,"Fri Dec 02 16:37:13 +0000 2022",1344790025108652032,NA,1367531,"FoxNews","Fri","Dec 02","16:37:13"," 2022",2022-12-02,"1598717937237491712","Thu Dec 31 23:38:54 +0000 2020","God fearing, family loving, conservative","",1811,"FirminSheila",38325,19719,"False","1344790025108652032"
"237","foxnews","@FoxNews What about the next group of student loans 2 years from now? 
 The government is supposed to be for ALL the people. Not a small group (45million)  America has 340 ish million folks.  Seems like a  30 BILLION ars kiss",1598718526302605312,0,1,"Fri Dec 02 16:39:34 +0000 2022",1587105896701706240,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","16:39:34"," 2022",2022-12-02,"1598718526302605312","Mon Oct 31 15:35:39 +0000 2022","","",1,"EarleSm16713113",20,13,"False","1587105896701706240"
"238","foxnews","@FoxNews This s a misnomer, Student loans cannot be bankrupt.",1598720004551487488,0,0,"Fri Dec 02 16:45:26 +0000 2022",115764208,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","16:45:26"," 2022",2022-12-02,"1598720004551487488","Fri Feb 19 21:30:43 +0000 2010","","palm desert",2,"fcplott",50,22,"False","115764208"
"239","foxnews","@FoxNews @RNC @GOPLeader @JesseBWatters @jimmyfailla @greggutfeld Biden bought the youth vote lieing about student loan forgiveness. 2024 Repubs promise elimination of income tax! And free gas!",1598725474489962496,0,0,"Fri Dec 02 17:07:10 +0000 2022",949030469546512384,NA,1367531,"FoxNews","Fri","Dec 02","17:07:10"," 2022",2022-12-02,"1598725474489962496","Thu Jan 04 21:31:10 +0000 2018","South Jersey born,raised, love the Phillies, ret USAF, ret Baccarat Dealer,  ret DJ, Gloucester Cath HS 77 Grad, now Smokey Mtns","Earth",78,"Scottmaier221",1890,2046,"False","949030469546512384"
"240","foxnews","@FoxNews Then pay everyone who has or had student loans. There are those that did without to payback their loans! You you do for one they you do for all! Not fair to help only a few!!!",1598753551597043712,0,0,"Fri Dec 02 18:58:44 +0000 2022",511178439,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","18:58:44"," 2022",2022-12-02,"1598753551597043712","Fri Mar 02 01:40:59 +0000 2012","","",5,"PatriciaColem65",1484,196,"False","511178439"
"241","nytimes","@nytimes congress should pass a law disallowing civil judgments to be discharged in bankruptcy like federal student loans.  If he can't afford to pay, garnish all future income until the debt is paid.",1598754144738635776,5,0,"Fri Dec 02 19:01:06 +0000 2022",593697716,1598705070497046528,807095,"nytimes","Fri","Dec 02","19:01:06"," 2022",2022-12-02,"1598754144738635776","Tue May 29 13:18:00 +0000 2012","Devops pioneer on Windows.

Contrarian views on traditionalist sysadmin","New York",81,"rismoney",2901,1109,"False","593697716"
"242","foxnews","@FoxNews Biden's student loan forgiveness plan was simply a ploy to get midterm votes. They knew if was not legal but their plan worked, fooling countless thousands of voters.",1598767463004397568,0,0,"Fri Dec 02 19:54:01 +0000 2022",1562620150527844352,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","19:54:01"," 2022",2022-12-02,"1598767463004397568","Thu Aug 25 01:58:50 +0000 2022","University of Cincinnati - Class of 1978. 
Revenue Officer (Retired) Internal Revenue Service.","Chillicothe, OH",2,"george21roadru1",18,206,"False","1562620150527844352"
"243","foxnews","@FoxNews The thing that cracks me up is that people act like this is some new thing. All the focus all the sudden goes to this and people fight it. There has always been student loan forgiveness.",1598789838286864384,1,0,"Fri Dec 02 21:22:56 +0000 2022",1563904151184097280,1598270726653575168,1367531,"FoxNews","Fri","Dec 02","21:22:56"," 2022",2022-12-02,"1598789838286864384","Sun Aug 28 14:59:55 +0000 2022","Our Custom glitter gel has a puzzle piece, a signature for my daughter. She is nonverbal autistic. We hope to raise awareness of Autism and special needs🧩💕","Ashland, KY",2,"LoveHasNoWords2",20,5,"False","1563904151184097280"
"244","npr","@NPR Pay your own student loans!",1598791613198831616,0,0,"Fri Dec 02 21:29:59 +0000 2022",1557056571988971520,1598408837190524928,5392522,"NPR","Fri","Dec 02","21:29:59"," 2022",2022-12-02,"1598791613198831616","Tue Aug 09 17:30:27 +0000 2022","","",5,"MonkeyPoxHaha22",18,138,"False","1557056571988971520"
"245","foxnews","@FoxNews Vis-à-vis Vaccination mandates, drug price negotiation, student loans &amp; the mother of all human stupidity.. the US “ defense budget”, while SOMEHOW being ok with Privately owned banks loaning out govt the $ it’s Constitutionally empowered to create.",1598811120697233408,0,0,"Fri Dec 02 22:47:30 +0000 2022",31118213,1598809246719778816,1367531,"FoxNews","Fri","Dec 02","22:47:30"," 2022",2022-12-02,"1598811120697233408","Tue Apr 14 13:15:00 +0000 2009","Musician, technologist, creative progressive thinker, Social-Liberal optimist w/intent to make the world worthy of its children. Got my eye on the players.","Arlington, WA",1273,"GenX_Futurist",62859,3519,"False","31118213"
"246","foxnews","@FoxNews Those students are fully aware that Republican appointed judges are blocking Biden's college debt forgiveness.",1598821476546727936,2,1,"Fri Dec 02 23:28:39 +0000 2022",54424983,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:28:39"," 2022",2022-12-02,"1598821476546727936","Tue Jul 07 02:47:33 +0000 2009","Luv the Fam. Atlien. #BattleATL #DirtyBirds #UABAlum Que4Life Physicist by trade treating cancer. Tweetacologist is my side hustle.","Atlanta",2563,"LilHulkQ",152028,103618,"False","54424983"
"247","foxnews","@FoxNews The results of student loan forgiveness long-term could be interesting.  If lenders are left holding the bag, then they’ll never make loans for unprofitable degrees again. I’m kidding of course…this will fall on tax payers.",1598822169387073536,0,0,"Fri Dec 02 23:31:24 +0000 2022",125069088,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:31:24"," 2022",2022-12-02,"1598822169387073536","Sun Mar 21 15:38:27 +0000 2010","Economics. Mississippi State. Jiu Jitsu.  Married to @lyradnoel","Franklin, TN USA",516,"AdamVassGal",10571,2958,"False","125069088"
"248","foxnews","@FoxNews Everyone knows the student debt forgiveness is illegal.Get real Warnock Who you trying to play now?SMH....",1598825800580710400,0,0,"Fri Dec 02 23:45:50 +0000 2022",1518864328975425536,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:45:50"," 2022",2022-12-02,"1598825800580710400","Tue Apr 26 08:07:59 +0000 2022","","",21,"Tigerbear_7",2254,7060,"False","1518864328975425536"
"249","foxnews","@FoxNews Yes, lie to the students make it seem the student debt forgiveness is a done deal; all you have to do is vote for me and I'll make it happen; the check will be in the mail you'll have nothing to worry about. You can trust me on this. A snake oil salesman by any other name Warnock",1598826139308331008,0,0,"Fri Dec 02 23:47:11 +0000 2022",1519365729002262528,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:47:11"," 2022",2022-12-02,"1598826139308331008","Wed Apr 27 17:21:18 +0000 2022","Gray haired, old, retired guy","",4,"CurtisW66773120",485,1,"False","1519365729002262528"
"250","foxnews","@FoxNews You have been played. Student debt forgiveness wasxand is a democrap scam to trick you people for votes.",1598826399078535168,0,0,"Fri Dec 02 23:48:12 +0000 2022",1588601336593104896,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:48:12"," 2022",2022-12-02,"1598826399078535168","Fri Nov 04 18:38:42 +0000 2022","","",0,"Batsomax",45,59,"False","1588601336593104896"
"251","foxnews","@FoxNews Ha on the free money, inflated Unemployment compensation, stopping rents, payments to student loans etc!",1598827141600198656,0,0,"Fri Dec 02 23:51:09 +0000 2022",1518695825915977728,1598365096836796416,1367531,"FoxNews","Fri","Dec 02","23:51:09"," 2022",2022-12-02,"1598827141600198656","Mon Apr 25 20:58:32 +0000 2022","Retired Nurse, who loves every day!","",1,"vipie1951",92,72,"False","1518695825915977728"
"252","foxnews","@FoxNews Is he offering to pay student loans off to just vote Warnock?",1598827843332571136,0,0,"Fri Dec 02 23:53:57 +0000 2022",1515664077925801984,1598820592286896128,1367531,"FoxNews","Fri","Dec 02","23:53:57"," 2022",2022-12-02,"1598827843332571136","Sun Apr 17 12:11:06 +0000 2022","Husbandfatherpapa","",16,"gtrup01",668,310,"False","1515664077925801984"
"253","foxnews","@FoxNews Another lie from Hell's own politician, Warnock. Student loan forgiveness is dead.",1598829717616218112,1,0,"Sat Dec 03 00:01:24 +0000 2022",1588341434142392320,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","00:01:24"," 2022",2022-12-03,"1598829717616218112","Fri Nov 04 01:25:42 +0000 2022","RadarMP","",0,"DeborahCales890",19,90,"False","1588341434142392320"
"254","nytimes","@nytimes What about slurs against people that don't have student loans outstanding?",1598832137465053184,0,0,"Sat Dec 03 00:11:01 +0000 2022",1339285743764713472,1598712385254166528,807095,"nytimes","Sat","Dec 03","00:11:01"," 2022",2022-12-03,"1598832137465053184","Wed Dec 16 19:07:31 +0000 2020","jack of all trades and master of none","",42,"PopeBJ1",1168,3345,"False","1339285743764713472"
"255","foxnews","@FoxNews Biden has no authority to give debt forgiveness. Tell the whole truth about college debt! You sign a contract to borrow the money and pay it back! It’s your responsibility not anyone else’s. Pay your debts. Most students want to use the money for travel not to pay their debt.",1598832239835770880,0,0,"Sat Dec 03 00:11:25 +0000 2022",1515078186190659584,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","00:11:25"," 2022",2022-12-03,"1598832239835770880","Fri Apr 15 21:23:31 +0000 2022","Kind liberal who believes that every American has the right to freedom of speech! Including liberals and conservatives without having what we think deleted.","",1,"Kmyonko1560",22,24,"False","1515078186190659584"
"256","foxnews","@FoxNews FYI there is no debt forgiveness for college students and ther won’t be any in the future  . Biden lies as usual",1598844736881971200,1,0,"Sat Dec 03 01:01:05 +0000 2022",458525203,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:01:05"," 2022",2022-12-03,"1598844736881971200","Sun Jan 08 17:22:58 +0000 2012","Born in Houston ,Went to Viet nam,married a wonderful lady Vickie Rodeoed for a living till 85,Cattle broker and team roper till now . Living in Grandview Tex","Grandview Texas",9,"BillTyer",1422,931,"False","458525203"
"257","foxnews","@FoxNews But debt forgiveness won't happen.  Another lie from Democrats.",1598846340410224640,0,0,"Sat Dec 03 01:07:27 +0000 2022",1585593619901284352,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:07:27"," 2022",2022-12-03,"1598846340410224640","Thu Oct 27 11:26:07 +0000 2022","Sailing my life away.  Proud American, lover of life in America.  Strong Republican for the good ones.","",157,"TakeiteasySV",4062,4679,"False","1585593619901284352"
"258","msnbc","@MSNBC And no student loan relief lol",1598848182573678592,0,0,"Sat Dec 03 01:14:46 +0000 2022",1381705701190422528,1598821667177906176,2836421,"MSNBC","Sat","Dec 03","01:14:46"," 2022",2022-12-03,"1598848182573678592","Mon Apr 12 20:28:36 +0000 2021","","",53,"jefffrmtx",1323,4,"False","1381705701190422528"
"259","foxnews","@FoxNews Warnock sounds manipulative just like Joe Biden! And the student loan forgiveness is never going to go through the supreme Court.... It's a rouse to get young voters. That's all it is!",1598849933108744192,1,0,"Sat Dec 03 01:21:43 +0000 2022",2730106369,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:21:43"," 2022",2022-12-03,"1598849933108744192","Wed Aug 13 18:51:05 +0000 2014","I am a dreamer...a seeker of truth.. a singer song writer...","",38,"starahv1",7354,3791,"False","2730106369"
"260","foxnews","@FoxNews Listen unfortunately the college debt forgiveness won’t be available since it was not properly approved and gone through the proper channels , so again these people are voting because they think they are getting money and fooled again when they need to vote the better leader",1598850145067466752,0,0,"Sat Dec 03 01:22:34 +0000 2022",1587055120235241472,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:22:34"," 2022",2022-12-03,"1598850145067466752","Mon Oct 31 12:13:34 +0000 2022","Antiques","New Jersey, USA",3,"hew39012675",26,14,"False","1587055120235241472"
"261","foxnews","@FoxNews Student Debt forgiveness was a fraud. It was a bribe to get them to vote Dem.  No that Supreme Court said it was an overreach and Stopped it. Would those who voted because of it change their way of  voting. This was Voter Interference",1598854387824087040,1,0,"Sat Dec 03 01:39:25 +0000 2022",1578552308866375680,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:39:25"," 2022",2022-12-03,"1598854387824087040","Sat Oct 08 01:06:47 +0000 2022","","",9,"Patgrinnan1",296,1981,"False","1578552308866375680"
"262","foxnews","@FoxNews Hey I have a $20,000 credit card bill why can't that get paid I'm a taxpayer with hardship due to the covid bullcrap lockdowns. And back in the day I worked three jobs to pay for my student loan for 10 years and they're supposedly so many jobs low unemployment",1598856381318467584,0,0,"Sat Dec 03 01:47:21 +0000 2022",1593103951456391168,1598270726653575168,1367531,"FoxNews","Sat","Dec 03","01:47:21"," 2022",2022-12-03,"1598856381318467584","Thu Nov 17 04:49:33 +0000 2022","","",0,"RockerchicVal",38,40,"False","1593103951456391168"
"263","foxnews","@FoxNews Warnock knows the student loan bailout is unconstitutional unless passed by congress.",1598858937435947008,2,0,"Sat Dec 03 01:57:30 +0000 2022",1588507882714284032,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","01:57:30"," 2022",2022-12-03,"1598858937435947008","Fri Nov 04 12:28:04 +0000 2022","","",0,"PaulFogt",392,243,"False","1588507882714284032"
"264","foxnews","@FoxNews yep, some are eating up the empty promise of student loan forgiveness.  Doubtful it makes it past the Supreme Court.",1598860500544421888,0,0,"Sat Dec 03 02:03:43 +0000 2022",109472756,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","02:03:43"," 2022",2022-12-03,"1598860500544421888","Fri Jan 29 04:44:23 +0000 2010","Servant of Jesus.  Father.  Pastor.  Former Brass Player (Tuba, Trombone, Euphonium).  St. Louis Cardinals Baseball Fan, motorcyclist #Tuba #Trombone #Bass","Leadwood, MO",352,"BrassPlayer2014",7907,31517,"False","109472756"
"265","foxnews","@FoxNews Any lie the Dems give has to sound like $$$ to poor people. The problem is student debt forgiveness of up to $10,000 won't be helpful to those poor students. It's too small an amount to pay for a college education in a full-term college in the USA. It's sad to see the deceit.",1598864486248550400,0,0,"Sat Dec 03 02:19:33 +0000 2022",1631847450,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","02:19:33"," 2022",2022-12-03,"1598864486248550400","Tue Jul 30 03:10:51 +0000 2013","","",4,"Igob4uJimmy",2005,11,"False","1631847450"
"266","foxnews","@FoxNews Student loan forgiveness is illegal. Pay your loan that you gave your word you would pay back.",1598864642016968704,0,0,"Sat Dec 03 02:20:10 +0000 2022",1594926774042836992,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","02:20:10"," 2022",2022-12-03,"1598864642016968704","Tue Nov 22 05:33:03 +0000 2022","","",1,"AButyl6",85,122,"False","1594926774042836992"
"267","foxnews","@FoxNews 1. Stop wasting billions of our money to support Ukraine.
2. When you stop it, spend it to fix our health system.
Then, if something left, cover student loans of those who demonstrated high achievements.",1598864704180350976,0,0,"Sat Dec 03 02:20:25 +0000 2022",1592595924114628608,1598270726653575168,1367531,"FoxNews","Sat","Dec 03","02:20:25"," 2022",2022-12-03,"1598864704180350976","Tue Nov 15 19:11:36 +0000 2022","","",0,"atande1951",34,9,"False","1592595924114628608"
"268","foxnews","@FoxNews Student loan is   one be fraud  from Biden and this  lying man",1598867075086266368,0,0,"Sat Dec 03 02:29:50 +0000 2022",19323269,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","02:29:50"," 2022",2022-12-03,"1598867075086266368","Thu Jan 22 03:14:48 +0000 2009",";ove all there products use it espcially on feet and nails so nice to use only one product that works","Ohio",95,"peachy62",7126,47,"False","19323269"
"269","foxnews","@FoxNews Lies, lies, lies!  College debt forgiveness by Biden is unconstitutional!",1598873244760539136,0,0,"Sat Dec 03 02:54:21 +0000 2022",1587196937702440960,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","02:54:21"," 2022",2022-12-03,"1598873244760539136","Mon Oct 31 21:38:05 +0000 2022","","",5,"LadyGolfer65",618,1927,"False","1587196937702440960"
"270","foxnews","@FoxNews @JesseBWatters Like Bidens student loan relief,  he is using this as he wants to run for president.",1598873412226912256,3,0,"Sat Dec 03 02:55:01 +0000 2022",1311185396,1598872659651182592,1367531,"FoxNews","Sat","Dec 03","02:55:01"," 2022",2022-12-03,"1598873412226912256","Thu Mar 28 16:58:36 +0000 2013","Be fair, have faith & balance this faith fun.","",9,"TBattiss",1014,3399,"False","1311185396"
"271","foxnews","@FoxNews @JesseBWatters Buying votes like Biden with student loans",1598873496087453696,13,1,"Sat Dec 03 02:55:21 +0000 2022",719676339436003328,1598872659651182592,1367531,"FoxNews","Sat","Dec 03","02:55:21"," 2022",2022-12-03,"1598873496087453696","Mon Apr 11 23:59:45 +0000 2016","","Florida ",321,"dock1942",22983,21190,"False","719676339436003328"
"272","nytimes","@nytimes that’s two student loan debts squashed….",1598877055029952512,0,0,"Sat Dec 03 03:09:30 +0000 2022",1586096482972831744,1.598869655871e+18,807095,"nytimes","Sat","Dec 03","03:09:30"," 2022",2022-12-03,"1598877055029952512","Fri Oct 28 20:44:12 +0000 2022","🐠🐟🦞🦈🐡🐙","Morehead City, NC",1,"CoastalFrank55",15,70,"False","1586096482972831744"
"273","foxnews","@FoxNews College Debt Forgiveness....  More Democrat False Promises in an attempt to buy votes.",1598877707986964480,0,0,"Sat Dec 03 03:12:05 +0000 2022",1586002365953593344,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","03:12:05"," 2022",2022-12-03,"1598877707986964480","Fri Oct 28 14:31:35 +0000 2022","Proud Conservative, Military Vet, Retiree. Supports all races and sexual choices, but there are only two genders. Be you, but don't demand others approve.","Florida/Illinois",5,"chibooey",209,537,"False","1586002365953593344"
"274","foxnews","@FoxNews He's blowing smoke hoping they will still believe their student loans will be cancelled Biden has no authority to forgive the loans.... Smoke and mirrors",1598892446556954624,0,0,"Sat Dec 03 04:10:39 +0000 2022",1589160702790569984,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","04:10:39"," 2022",2022-12-03,"1598892446556954624","Sun Nov 06 07:41:42 +0000 2022","","",14,"rogerdery62",746,909,"False","1589160702790569984"
"275","foxnews","@FoxNews The debt forgiveness was a lie!
Biden doesn't have the power!
Supreme court has agreed to hear the Case next year So there may be a decision by June 2023.",1598892536554479616,0,0,"Sat Dec 03 04:11:01 +0000 2022",1492593429825703936,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","04:11:01"," 2022",2022-12-03,"1598892536554479616","Sat Feb 12 20:16:37 +0000 2022","old person, grandma, mom","Arizona, USA",66,"syleeone7",2795,4679,"False","1492593429825703936"
"276","foxnews","@FoxNews Get a job and pay your own damn student loan",1598896236009992192,0,0,"Sat Dec 03 04:25:43 +0000 2022",1198312804614365184,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","04:25:43"," 2022",2022-12-03,"1598896236009992192","Sat Nov 23 18:50:18 +0000 2019","Married Christian woman retired. Trump Supporter! I  honor and respect all armed forces.  Thank you to all armed forces and Police.   Trump Won","",476,"April99254098",5463,6796,"False","1198312804614365184"
"277","foxnews","@FoxNews See... again they are lying. Biden is just proposing the student loan forgiveness and blocked by Supreme Court right away this politician is telling lies already so he can get votes.
Can anyone tell the truth already? Can they tell people the truth?",1598903806586421248,0,0,"Sat Dec 03 04:55:48 +0000 2022",1598685310644154368,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","04:55:48"," 2022",2022-12-03,"1598903806586421248","Fri Dec 02 14:29:10 +0000 2022","","",0,"CocoEN1010",30,14,"False","1598685310644154368"
"278","foxnews","@FoxNews He is a liar 🤥 !! Even Nancy Pelosi said Biden has No authority to forgive any student loans . It is against the law and even Pelosi will not let him!! Stop 🛑 your lies!! He is suppose to be a man of God but he is a man of Satan!!",1598907221299138560,0,0,"Sat Dec 03 05:09:22 +0000 2022",1510959062225203200,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","05:09:22"," 2022",2022-12-03,"1598907221299138560","Mon Apr 04 12:35:34 +0000 2022","Potter , Farmer , Rancher ,teacher","",35,"DyAnn63057174",2435,1690,"False","1510959062225203200"
"279","foxnews","@FoxNews SO, warnock is willing to pay some of YOUR CONTRACTED student loan debt off?
wonderful running statement. 
I prefer not to give you 1 cent for your edu!
COVER YOUR OWN ASS!",1598909743644676096,0,0,"Sat Dec 03 05:19:23 +0000 2022",1546480986090680320,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","05:19:23"," 2022",2022-12-03,"1598909743644676096","Mon Jul 11 13:06:35 +0000 2022","ALWAYS checking the truth in every persons WORDS and ACTIONS on their network comments. HALF are just HALF true!","",47,"tonyfailrocket1",532,310,"False","1546480986090680320"
"280","foxnews","@FoxNews Why the government is even in the student loan business is ridiculous. To forgive the loans only makes a cash transfer from the pockets of the working class to a wealthier elite class.",1598919706370375680,0,0,"Sat Dec 03 05:58:59 +0000 2022",1591553206110273536,1598270726653575168,1367531,"FoxNews","Sat","Dec 03","05:58:59"," 2022",2022-12-03,"1598919706370375680","Sat Nov 12 22:07:41 +0000 2022","","",2,"BruceThom9",12,7,"False","1591553206110273536"
"281","foxnews","@FoxNews Buying votes. How about paying off my mortgage.  I paid off my student loan,????..",1598925121938341888,0,0,"Sat Dec 03 06:20:30 +0000 2022",1053022427804983296,1598820592286896128,1367531,"FoxNews","Sat","Dec 03","06:20:30"," 2022",2022-12-03,"1598925121938341888","Thu Oct 18 20:38:05 +0000 2018","44 years Law enforcement,  11 k9/Swat and 33 years Detective.","Virginia, USA",3,"GaryDayton4",430,661,"False","1053022427804983296"
